work_year,experience_level,employment_type,job_title,salary,employee_residence,remote_ratio,company_location,company_size
2024,Senior,full-time,Data Architect,178090,US,1,US,medium
2024,Senior,full-time,Data Architect,92118,US,1,US,medium
2024,Experienced,full-time,Head of Data,257500,US,0,US,medium
2024,Experienced,full-time,Head of Data,190000,US,0,US,medium
2024,Mid,full-time,AI Engineer,176000,US,0,US,medium
2024,Mid,full-time,AI Engineer,106500,US,0,US,medium
2024,Mid,full-time,Business Intelligence,125500,US,0,US,medium
2024,Mid,full-time,Business Intelligence,78000,US,0,US,medium
2024,Senior,full-time,Data Engineer,200000,US,1,US,medium
2024,Senior,full-time,Data Engineer,96000,US,1,US,medium
2024,Junior,full-time,Business Intelligence Analyst,192500,US,0,US,medium
2024,Junior,full-time,Business Intelligence Analyst,140000,US,0,US,medium
2024,Senior,full-time,Data Engineer,220000,US,0,US,medium
2024,Senior,full-time,Data Engineer,96600,US,0,US,medium
2024,Senior,full-time,Data Engineer,195500,US,0,US,medium
2024,Senior,full-time,Data Engineer,117300,US,0,US,medium
2024,Senior,full-time,Data Engineer,156000,US,0,US,medium
2024,Senior,full-time,Data Engineer,124000,US,0,US,medium
2024,Senior,full-time,Data Architect,178090,US,0,US,medium
2024,Senior,full-time,Data Architect,81978,US,0,US,medium
2024,Senior,full-time,Data Engineer,142500,US,0,US,medium
2024,Senior,full-time,Data Engineer,90000,US,0,US,medium
2024,Senior,full-time,Data Engineer,171210,CA,0,CA,medium
2024,Senior,full-time,Data Engineer,92190,CA,0,CA,medium
2024,Senior,full-time,Data Architect,74276,GB,0,GB,medium
2024,Senior,full-time,Data Architect,60437,GB,0,GB,medium
2024,Mid,full-time,Machine Learning Developer,125000,CA,0,CA,medium
2024,Mid,full-time,Machine Learning Developer,90000,CA,0,CA,medium
2024,Mid,full-time,Data Scientist,176000,US,1,US,medium
2024,Mid,full-time,Data Scientist,72700,US,1,US,medium
2024,Mid,full-time,Data Engineer,132600,US,0,US,medium
2024,Mid,full-time,Data Engineer,80845,US,0,US,medium
2024,Experienced,full-time,Data Engineer,250000,US,0,US,medium
2024,Experienced,full-time,Data Engineer,150000,US,0,US,medium
2024,Mid,full-time,Data Management Specialist,79000,US,0,US,medium
2024,Mid,full-time,Data Management Specialist,72000,US,0,US,medium
2024,Senior,full-time,Data Scientist,230800,US,1,US,medium
2024,Senior,full-time,Data Scientist,96200,US,1,US,medium
2024,Junior,full-time,Data Scientist,187415,US,0,US,medium
2024,Junior,full-time,Data Scientist,114080,US,0,US,medium
2024,Junior,full-time,Business Intelligence Lead,187415,US,0,US,medium
2024,Junior,full-time,Business Intelligence Lead,114080,US,0,US,medium
2024,Senior,full-time,Data Engineer,277000,US,0,US,medium
2024,Senior,full-time,Data Engineer,173000,US,0,US,medium
2024,Mid,full-time,Data Engineer,175000,US,0,US,medium
2024,Mid,full-time,Data Engineer,117000,US,0,US,medium
2024,Senior,full-time,Data Architect,193000,US,0,US,medium
2024,Senior,full-time,Data Architect,84600,US,0,US,medium
2024,Senior,full-time,AI Engineer,220000,US,0,US,medium
2024,Senior,full-time,AI Engineer,96600,US,0,US,medium
2024,Senior,full-time,Data Analyst,170000,US,0,US,medium
2024,Senior,full-time,Data Analyst,130000,US,0,US,medium
2024,Mid,full-time,Data Scientist,172000,US,0,US,medium
2024,Mid,full-time,Data Scientist,75600,US,0,US,medium
2024,Senior,full-time,Machine Learning Scientist,201000,US,0,US,medium
2024,Senior,full-time,Machine Learning Scientist,125500,US,0,US,medium
2024,Senior,full-time,Business Intelligence Analyst,187000,US,1,US,medium
2024,Senior,full-time,Business Intelligence Analyst,117000,US,1,US,medium
2024,Junior,full-time,Data Analyst,61700,US,0,US,medium
2024,Junior,full-time,Data Analyst,55000,US,0,US,medium
2024,Mid,full-time,Data Engineer,56250,GB,0,GB,medium
2024,Mid,full-time,Data Engineer,43750,GB,0,GB,medium
2024,Senior,full-time,Data Science,292300,CA,0,CA,medium
2024,Senior,full-time,Data Science,149700,CA,0,CA,medium
2024,Senior,full-time,Business Intelligence Engineer,165600,US,0,US,large
2024,Senior,full-time,Business Intelligence Engineer,65800,US,0,US,large
2024,Mid,full-time,Data Engineer,148000,US,0,US,medium
2024,Mid,full-time,Data Engineer,118000,US,0,US,medium
2024,Senior,full-time,Data Scientist,62500,GB,0,GB,medium
2024,Senior,full-time,Data Scientist,62500,GB,0,GB,medium
2024,Mid,full-time,ML Engineer,252000,US,0,US,medium
2024,Mid,full-time,ML Engineer,168000,US,0,US,medium
2024,Senior,full-time,Data Engineer,149076,US,0,US,medium
2024,Senior,full-time,Data Engineer,82365,US,0,US,medium
2024,Senior,full-time,Data Engineer,160000,US,0,US,medium
2024,Senior,full-time,Data Engineer,120000,US,0,US,medium
2024,Senior,full-time,Data Engineer,160000,US,0,US,medium
2024,Senior,full-time,Data Engineer,115000,US,0,US,medium
2024,Mid,full-time,Data Engineer,193000,US,0,US,medium
2024,Mid,full-time,Data Engineer,128000,US,0,US,medium
2024,Senior,full-time,ML Engineer,220000,US,0,US,medium
2024,Senior,full-time,ML Engineer,170000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,189000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,136000,US,0,US,medium
2024,Mid,full-time,Business Intelligence Engineer,185000,US,0,US,large
2024,Mid,full-time,Business Intelligence Engineer,79600,US,0,US,large
2024,Mid,full-time,Applied Scientist,210000,US,0,US,medium
2024,Mid,full-time,Applied Scientist,160000,US,0,US,medium
2024,Experienced,full-time,Data Science,200000,US,0,US,medium
2024,Experienced,full-time,Data Science,160000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,150000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,90000,US,0,US,medium
2024,Mid,full-time,Machine Learning Engineer,208200,US,1,US,medium
2024,Mid,full-time,Machine Learning Engineer,124900,US,1,US,medium
2024,Senior,full-time,Data Engineer,150000,US,0,US,medium
2024,Senior,full-time,Data Engineer,130000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,189000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,160000,US,0,US,medium
2024,Senior,full-time,Data Engineer,255475,US,0,US,medium
2024,Senior,full-time,Data Engineer,185800,US,0,US,medium
2024,Senior,full-time,Data Engineer,220000,US,0,US,medium
2024,Senior,full-time,Data Engineer,170000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,220000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,170000,US,0,US,medium
2024,Senior,full-time,Data Analyst,113800,US,1,US,medium
2024,Senior,full-time,Data Analyst,74400,US,1,US,medium
2024,Senior,full-time,Machine Learning Engineer,260000,US,0,US,medium
2024,Mid,full-time,Data Scientist,180000,US,0,US,medium
2024,Mid,full-time,Data Scientist,140000,US,0,US,medium
2024,Senior,full-time,Business Intelligence Engineer,108500,US,0,US,medium
2024,Senior,full-time,Business Intelligence Engineer,78800,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,252000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,181000,US,0,US,medium
2024,Senior,full-time,Data Scientist,301126,US,1,US,medium
2024,Senior,full-time,Data Scientist,210788,US,1,US,medium
2024,Junior,full-time,Data Analyst,20000,KE,1,KE,medium
2024,Senior,full-time,Data Analyst,147500,US,0,US,medium
2024,Senior,full-time,Data Analyst,85000,US,0,US,medium
2024,Senior,full-time,Data Architect,175000,US,0,US,medium
2024,Senior,full-time,Data Architect,117000,US,0,US,medium
2024,Junior,full-time,Data Analyst,102927,AU,0,AU,medium
2024,Junior,full-time,Data Analyst,95010,AU,0,AU,medium
2024,Junior,full-time,Business Intelligence Analyst,157400,US,1,US,medium
2024,Junior,full-time,Business Intelligence Analyst,98600,US,1,US,medium
2024,Junior,full-time,Data Analyst,83000,US,1,US,medium
2024,Junior,full-time,Data Analyst,64000,US,1,US,medium
2024,Senior,full-time,Data Engineer,200000,US,1,US,medium
2024,Senior,full-time,Data Engineer,90000,US,1,US,medium
2024,Senior,full-time,ML Engineer,250000,US,1,US,medium
2024,Senior,full-time,ML Engineer,190000,US,1,US,medium
2024,Senior,full-time,ML Engineer,258750,US,0,US,medium
2024,Senior,full-time,ML Engineer,191250,US,0,US,medium
2024,Junior,full-time,ML Engineer,177100,US,0,US,medium
2024,Junior,full-time,ML Engineer,130900,US,0,US,medium
2024,Junior,full-time,Data Analyst,99200,US,1,US,medium
2024,Junior,full-time,Data Analyst,69400,US,1,US,medium
2024,Mid,full-time,Encounter Data Management Professional,79500,US,1,US,medium
2024,Mid,full-time,Encounter Data Management Professional,57700,US,1,US,medium
2024,Senior,full-time,Data Engineer,179000,US,0,US,medium
2024,Senior,full-time,Data Engineer,112000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,206000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,97335,US,0,US,medium
2024,Mid,full-time,Machine Learning Engineer,223900,US,1,US,medium
2024,Mid,full-time,Machine Learning Engineer,140100,US,1,US,medium
2024,Senior,full-time,Data Architect,93750,GB,0,GB,medium
2024,Senior,full-time,Data Architect,81250,GB,0,GB,medium
2024,Senior,full-time,Data Manager,144300,US,1,US,medium
2024,Senior,full-time,Data Manager,104800,US,1,US,medium
2024,Mid,full-time,Business Intelligence,168000,US,1,US,large
2024,Mid,full-time,Business Intelligence,78400,US,1,US,large
2024,Senior,full-time,Data Analyst,207300,US,0,US,medium
2024,Senior,full-time,Data Analyst,114700,US,0,US,medium
2024,Senior,full-time,Data Scientist,265000,US,1,US,medium
2024,Senior,full-time,Data Scientist,220000,US,1,US,medium
2024,Senior,full-time,Business Intelligence Analyst,120000,US,0,US,medium
2024,Senior,full-time,Business Intelligence Analyst,100000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,306000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,151600,US,0,US,medium
2024,Experienced,full-time,Data Science,300000,US,1,US,medium
2024,Experienced,full-time,Data Science,220000,US,1,US,medium
2024,Senior,full-time,Data Scientist,167500,US,0,US,medium
2024,Senior,full-time,Data Scientist,138500,US,0,US,medium
2024,Mid,full-time,Data Scientist,194000,US,0,US,medium
2024,Mid,full-time,Data Scientist,125500,US,0,US,medium
2024,Senior,full-time,Analytics Engineer,118750,GB,0,GB,medium
2024,Senior,full-time,Analytics Engineer,75000,GB,0,GB,medium
2024,Senior,full-time,Data Engineer,194500,US,0,US,medium
2024,Senior,full-time,Data Engineer,147368,US,0,US,medium
2024,Mid,full-time,Data Engineer,165000,US,0,US,medium
2024,Mid,full-time,Data Engineer,117000,US,0,US,medium
2024,Senior,full-time,Data Analyst,170000,US,0,US,medium
2024,Senior,full-time,Data Analyst,148000,US,0,US,medium
2024,Senior,full-time,Data Manager,160500,US,1,US,medium
2024,Senior,full-time,Data Manager,107000,US,1,US,medium
2024,Senior,full-time,Analytics Engineer,80000,US,0,US,medium
2024,Mid,full-time,Data Infrastructure Engineer,241000,US,0,US,medium
2024,Mid,full-time,Data Infrastructure Engineer,189000,US,0,US,medium
2024,Senior,full-time,Data Scientist,167500,US,0,US,medium
2024,Senior,full-time,Data Scientist,138500,US,0,US,medium
2024,Senior,full-time,Research Scientist,200000,US,1,US,medium
2024,Senior,full-time,Research Scientist,148500,US,1,US,medium
2024,Senior,full-time,Research Engineer,273000,US,0,US,medium
2024,Senior,full-time,Research Engineer,166500,US,0,US,medium
2024,Senior,full-time,Data Analyst,106260,US,0,US,medium
2024,Senior,full-time,Data Analyst,82000,US,0,US,medium
2024,Mid,full-time,Business Intelligence Analyst,115000,US,1,US,medium
2024,Mid,full-time,Business Intelligence Analyst,100000,US,1,US,medium
2024,Mid,full-time,Data Scientist,105000,US,0,US,medium
2024,Mid,full-time,Data Scientist,90000,US,0,US,medium
2024,Senior,full-time,Data Scientist,170000,US,0,US,medium
2024,Senior,full-time,Data Scientist,140000,US,0,US,medium
2024,Mid,full-time,Data Scientist,170000,US,0,US,medium
2024,Mid,full-time,Data Scientist,145000,US,0,US,medium
2024,Senior,full-time,Data Engineer,233000,US,0,US,medium
2024,Senior,full-time,Data Engineer,140000,US,0,US,medium
2024,Senior,full-time,Data Analyst,202800,US,0,US,medium
2024,Senior,full-time,Data Analyst,108200,US,0,US,medium
2024,Experienced,full-time,Head of Data,190000,US,0,US,medium
2024,Experienced,full-time,Head of Data,150000,US,0,US,medium
2024,Senior,full-time,Data Scientist,214872,US,1,US,medium
2024,Senior,full-time,Data Scientist,186846,US,1,US,medium
2024,Junior,full-time,Data Scientist,43750,GB,0,GB,medium
2024,Junior,full-time,Data Scientist,37500,GB,0,GB,medium
2024,Senior,full-time,Data Engineer,145360,US,1,US,medium
2024,Senior,full-time,Data Engineer,107440,US,1,US,medium
2024,Senior,full-time,Applied Scientist,212800,US,0,US,large
2024,Senior,full-time,Applied Scientist,115100,US,0,US,large
2024,Senior,full-time,AI Software Engineer,174000,US,0,US,medium
2024,Senior,full-time,AI Software Engineer,116000,US,0,US,medium
2024,Mid,full-time,Data Engineer,181700,US,0,US,medium
2024,Mid,full-time,Data Engineer,64300,US,0,US,medium
2024,Junior,full-time,Data Analyst,33500,GB,0,GB,medium
2024,Junior,full-time,Data Analyst,33500,GB,0,GB,medium
2024,Mid,full-time,Data Engineer,185000,US,0,US,large
2024,Mid,full-time,Data Engineer,81000,US,0,US,large
2024,Senior,full-time,Encounter Data Management Professional,96200,US,0,US,medium
2024,Senior,full-time,Encounter Data Management Professional,69800,US,0,US,medium
2024,Junior,full-time,Data Analyst,77280,US,0,US,medium
2024,Junior,full-time,Data Analyst,58000,US,0,US,medium
2024,Junior,full-time,Data Scientist,33500,GB,0,GB,medium
2024,Junior,full-time,Data Scientist,33500,GB,0,GB,medium
2024,Senior,full-time,Research Scientist,178200,US,0,US,medium
2024,Senior,full-time,Research Scientist,74800,US,0,US,medium
2024,Junior,full-time,Business Intelligence Analyst,164500,US,0,US,medium
2024,Junior,full-time,Business Intelligence Analyst,67200,US,0,US,medium
2024,Senior,full-time,Data Architect,165000,US,0,US,medium
2024,Senior,full-time,Data Architect,117000,US,0,US,medium
2024,Junior,full-time,Data Engineer,185000,US,0,US,large
2024,Junior,full-time,Data Engineer,81000,US,0,US,large
2024,Mid,full-time,Data Science,287800,US,0,US,medium
2024,Mid,full-time,Data Science,287800,US,0,US,medium
2024,Senior,full-time,Data Scientist,150000,US,0,US,medium
2024,Senior,full-time,Data Scientist,110000,US,0,US,medium
2024,Mid,full-time,Research Engineer,250000,US,0,US,medium
2024,Mid,full-time,Research Engineer,200000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,200000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,160000,US,0,US,medium
2024,Mid,full-time,Data Scientist,172000,US,0,US,medium
2024,Mid,full-time,Data Scientist,75600,US,0,US,medium
2024,Junior,part-time,Data Scientist,291340,US,0,US,medium
2024,Junior,part-time,Data Scientist,194240,US,0,US,medium
2024,Mid,full-time,Applied Scientist,191070,US,0,US,medium
2024,Mid,full-time,Applied Scientist,135900,US,0,US,medium
2024,Mid,full-time,BI Developer,47500,GB,0,GB,medium
2024,Mid,full-time,BI Developer,43750,GB,0,GB,medium
2024,Senior,full-time,Research Engineer,282000,US,0,US,medium
2024,Senior,full-time,Research Engineer,171000,US,0,US,medium
2024,Senior,full-time,Applied Scientist,260000,US,0,US,large
2024,Senior,full-time,Applied Scientist,136000,US,0,US,large
2024,Mid,full-time,Data Engineer,152800,US,0,US,medium
2024,Mid,full-time,Data Engineer,149282,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,264500,US,1,US,medium
2024,Senior,full-time,Machine Learning Engineer,165600,US,1,US,medium
2024,Mid,full-time,Data Scientist,228000,US,0,US,medium
2024,Mid,full-time,Data Scientist,134000,US,0,US,medium
2024,Senior,full-time,Data Engineer,86666,LV,0,LV,medium
2024,Senior,full-time,Data Engineer,60000,LV,0,LV,medium
2024,Senior,full-time,Applied Scientist,199500,US,0,US,medium
2024,Senior,full-time,Applied Scientist,97400,US,0,US,medium
2024,Senior,full-time,Data Engineer,155000,US,0,US,medium
2024,Senior,full-time,Data Engineer,139500,US,0,US,medium
2024,Mid,full-time,Data Engineer,140000,US,0,US,medium
2024,Mid,full-time,Data Engineer,100000,US,0,US,medium
2024,Senior,full-time,Data Engineer,205000,US,1,US,medium
2024,Senior,full-time,Data Engineer,155000,US,1,US,medium
2024,Junior,full-time,Data Analyst,110000,US,1,US,medium
2024,Junior,full-time,Data Analyst,90000,US,1,US,medium
2024,Junior,full-time,Data Analyst,83300,US,0,US,medium
2024,Junior,full-time,Data Analyst,47500,US,0,US,medium
2024,Senior,full-time,Data Scientist,208500,US,0,US,medium
2024,Senior,full-time,Data Scientist,174000,US,0,US,medium
2024,Senior,full-time,Data Engineer,170000,US,0,US,medium
2024,Senior,full-time,Data Engineer,130000,US,0,US,medium
2024,Mid,full-time,Data Science Manager,240000,US,0,US,medium
2024,Mid,full-time,Data Science Manager,180000,US,0,US,medium
2024,Mid,full-time,Data Engineer,90000,US,0,US,medium
2024,Mid,full-time,Data Engineer,70000,US,0,US,medium
2024,Senior,full-time,Business Intelligence Analyst,138000,US,0,US,medium
2024,Senior,full-time,Business Intelligence Analyst,110400,US,0,US,medium
2024,Senior,full-time,Data Scientist,239000,US,1,US,medium
2024,Senior,full-time,Data Scientist,159000,US,1,US,medium
2024,Senior,full-time,Data Engineer,145000,US,0,US,medium
2024,Senior,full-time,Data Engineer,115000,US,0,US,medium
2024,Senior,full-time,Data Engineer,185000,US,0,US,medium
2024,Senior,full-time,Data Engineer,160000,US,0,US,medium
2024,Mid,full-time,Applied Scientist,210000,US,0,US,medium
2024,Mid,full-time,Applied Scientist,160000,US,0,US,medium
2024,Junior,full-time,Data Science,128750,US,0,US,medium
2024,Junior,full-time,Data Science,61875,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,240000,CA,0,CA,medium
2024,Senior,full-time,Machine Learning Engineer,178000,CA,0,CA,medium
2024,Junior,full-time,Research Analyst,91200,US,0,US,medium
2024,Junior,full-time,Research Analyst,58200,US,0,US,medium
2024,Senior,full-time,Data Engineer,122000,US,0,US,medium
2024,Senior,full-time,Data Engineer,94500,US,0,US,medium
2024,Mid,full-time,Data Analyst,152300,US,0,US,medium
2024,Mid,full-time,Data Analyst,76200,US,0,US,medium
